************************************************
 ***********************************************
           Epsoc_phonon_along_Z
************************************************
************************************************
 Hamiltonian: H = H_k + \lambda * X1 * i sigma_y J^x + X2 * i sigma_x J^y

 ####################################
 #####  Monte Carlo parameter  #####
 ####################################
 nbin  =               5
 measurements in one_bin              2
 warmup  =              10
 meas_interval  =               1
 meas_timerange  =               0
 total_iterations  =              20
 number of mpi_blocks  =               1
 number of cores per block  =               1
 global update is used

####################################
 #######  Physical parameter  #######
####################################
 lattice_dimension =            2
 Lt    =            1000
 dtau  =    0.100000000000000
 Beta  = dtau*Lt =  100.000000000000000
 lambda, el-phonon coupling =    1.000000000000000
 omega   =    1.000000000000000
 M   =    1.000000000000000
 K   =    1.000000000000000
 U_eff = lam^2/omega^2   =    1.000000000000000
 disorder =    0.000000000000000
 filling  =    0.500000000000000
 N_up = N_down  =              64

List of observables, averages and errors
 Description: 
   e_PE = -U/2 * (n_up + n_down)^2 = -U/2*(n_up+n_down) - U*n_up*n_down
#--observables--#
  
Name            Index           Average             Error
BFy_BFy_k          51        0.00172357        0.00034201
BFy_BFy_k          52        0.00246367        0.00052875
BFy_BFy_k          53        0.00046380        0.00008949
BFy_BFy_k          54        0.00181656        0.00065469
BFy_BFy_k          55        0.00115050        0.00024800
BFy_BFy_k          56        0.00135886        0.00053575
BFy_BFy_k          57        0.00178851        0.00028556
BFy_BFy_k          58        0.00147682        0.00059268
BFy_BFy_k          59        0.00193636        0.00048298
BFy_BFy_k          60        0.00147229        0.00046263
BFy_BFy_k          61        0.00561106        0.00073710
BFy_BFy_k          62        0.00075625        0.00027326
BFy_BFy_k          63        0.00108050        0.00038367
BFy_BFy_k          64        0.00129736        0.00033574
  
#-----------------------------------------------------------
BFxy_BFxy           1        0.14204322        0.00497237
BFxy_BFxy           2        0.02471783        0.00246947
BFxy_BFxy           3        0.05587537        0.00487967
BFxy_BFxy           4        0.02953157        0.00634233
BFxy_BFxy           5        0.06230922        0.00606414
BFxy_BFxy           6        0.02953157        0.00634233
BFxy_BFxy           7        0.05587537        0.00487967
BFxy_BFxy           8        0.02471783        0.00246947
BFxy_BFxy           9        0.03630841        0.00741710
BFxy_BFxy          10        0.04294352        0.00668050
BFxy_BFxy          11        0.04426330        0.00260478
BFxy_BFxy          12        0.04564016        0.00977570
BFxy_BFxy          13        0.04556431        0.00474468
BFxy_BFxy          14        0.03945944        0.00400100
BFxy_BFxy          15        0.03331525        0.00451352
BFxy_BFxy          16        0.03838096        0.00891733
BFxy_BFxy          17        0.03511424        0.00831863
BFxy_BFxy          18        0.02280005        0.00863598
BFxy_BFxy          19        0.04478602        0.00599342
BFxy_BFxy          20        0.04902499        0.00295283
BFxy_BFxy          21        0.04658820        0.00576651
BFxy_BFxy          22        0.04023606        0.00287643
BFxy_BFxy          23        0.04093871        0.00461377
BFxy_BFxy          24        0.04062372        0.00488354
BFxy_BFxy          25        0.02983199        0.00367339
BFxy_BFxy          26        0.04661514        0.00500342
BFxy_BFxy          27        0.03925959        0.00755266
BFxy_BFxy          28        0.03702242        0.00638560
BFxy_BFxy          29        0.04245213        0.00492612
BFxy_BFxy          30        0.04780473        0.00590003
BFxy_BFxy          31        0.03669392        0.00665937
BFxy_BFxy          32        0.06134557        0.00588864
BFxy_BFxy          33        0.03870545        0.00823704
BFxy_BFxy          34        0.06234097        0.00143977
BFxy_BFxy          35        0.03851419        0.00243252
BFxy_BFxy          36        0.05677034        0.00143535
BFxy_BFxy          37        0.02129869        0.00726043
BFxy_BFxy          38        0.05677034        0.00143535
BFxy_BFxy          39        0.03851419        0.00243252
BFxy_BFxy          40        0.06234097        0.00143977
BFxy_BFxy          41        0.02983199        0.00367339
BFxy_BFxy          42        0.06134557        0.00588864
BFxy_BFxy          43        0.03669392        0.00665937
BFxy_BFxy          44        0.04780473        0.00590003
BFxy_BFxy          45        0.04245213        0.00492612
BFxy_BFxy          46        0.03702242        0.00638560
BFxy_BFxy          47        0.03925959        0.00755266
BFxy_BFxy          48        0.04661514        0.00500342
BFxy_BFxy          49        0.03511424        0.00831863
BFxy_BFxy          50        0.04062372        0.00488354
BFxy_BFxy          51        0.04093871        0.00461377
BFxy_BFxy          52        0.04023606        0.00287643
